,,,,,,
Petitioner Location,,,"Petitions by State, Company, and FEIN (Last 4 Digits)",,,
,8894,KEBEN FARMS LLC,1,1,,
,8895,P & S FARMS LLC,2,2,,
,8923,RICKY THURSTON FARMS,2,2,,1
,8940,BURGESS FARMS LLC,1,1,,1
,8956,EUGENE WRIGHT AND SONS LLC,1,1,,
,8958,(blank),1,1,,
,8984,B & C COLTHARP TOBACCO LLC,2,2,,
,9020,BRANDON KEMPER,1,1,,
,9040,SEVEN SPRINGS FARMS,1,1,,
,9061,(blank),1,1,,
,9072,TOMMY BROTHERS DBA PLUM RUN FARMS,1,1,,
,9085,(blank),1,2,,
,9098,N P PRODUCERS ASSN,1,2,,
,,N P PRODUCERS ASSOCIATION,1,1,,
,9108,(blank),1,1,,
,9118,WARREN BROTHERS,2,2,,
,9134,KSM FARMS LLC,1,1,,
,9141,DARWIN HEARD,1,1,,
,9145,(blank),,1,,
,9209,WHITE OAK TOBACCO LLC,1,1,,
,9218,DURGIN FARMS LLC,1,1,,
,9220,YOUNG TOBACCO FARMERS LLC,2,2,,
,9239,NUNN FARMS LLC,2,2,,1
,9242,JOHN CAMP,1,1,,
,,(blank),1,1,,
,9247,BRECK TOBACCO LLC,1,1,,1
,9261,ELDRIDGE FARMS LLC,1,1,,
,9275,SPOOKHOUSE FARMS LLC,2,2,,
,9284,CHIAPAS TOBACCO CO,1,1,,
,,KUEGEL TAX & ACCOUNTING INC,1,1,,
,9301,CONSOLATION FARMS LLC,2,2,,
,9314,HARPER FAMILY FARMS LLC,2,2,,
,9317,ADKINS FARM,1,1,,
,9324,AARON M WALKER LLC,1,1,,
,9361,STEPHEN TOBACCO CO LLC,1,2,,
,9369,WOODVIEW PLANTERS LLC,1,1,,
,9371,(blank),1,2,,1
,9372,(blank),2,2,,1
,9384,(blank),2,2,,1
,9433,DRURY FARMS,1,1,,
,9436,(blank),1,1,,
,9457,KEITH HARRIS FARMS INC,1,1,,
,9511,K & B FARMS PARTNERSHIP,2,2,,
,9575,(blank),1,1,,1
,9578,BISHOP BROTHERS,2,2,,
,9596,(blank),1,1,,
,9619,KWJ LLC,1,1,,
,9626,KY FARMERS AID INC,1,1,,
,,(blank),2,2,,
,9678,MAUPIN FARMS LLC,1,1,,
,9684,(blank),1,1,,
,9694,BRAD MILLER,1,1,,
,,(blank),,1,,
,9707,(blank),1,1,,
,9709,FRIDY FARMS LLC,1,1,,
,9742,(blank),1,1,,
,9757,(blank),1,1,,1
,9776,ROBEY FARMS,2,2,,
,9800,SANDY HILL FARMS LLC,2,2,,1
,9801,DAVENPORT FARMS OF KENTUCKY LLC,1,1,,
,,(blank),1,1,,
,9815,(blank),2,2,,
,9822,HENDERSON LAND & CATTLE,1,1,,
,9833,DAVID FEAGIN FARMS,2,2,,
,9841,(blank),1,1,,1
,9859,DANNY MOORE,1,1,,
,9872,SEASONAL HANDS LLC/MAYRA DIAZ BALL,,,,1
,,(blank),1,1,,
,9879,GERMANTOWN FARMS LLC,1,1,,1
,9890,JOHN WHITE,1,1,,
,,(blank),1,1,,
,9897,SHRYOCK FARM INC,,1,,
,9903,(blank),,1,,
,9918,BLUE RIDGE FARMS INC,2,2,,
,9963,(blank),2,2,,
,9998,(blank),2,2,,
KENTUCKY Total,,,806,924,1,90
LOUISIANA,,CRAIG GAUTREAUX,,,,1
,,CREMALDI FARMS LLC AND IDLEWILD FA,1,1,,
,,JOEY SCHNEIDER,,,,1
,,LEVIN SAVOY FARM/CAJUN CLASSIC CRA,,1,,
,0037,DEEP CURRENT AG MGMT LLC DBA LIMIT,1,1,,
,0046,B & B FARMS L L C,1,1,,
,0063,WALL'S GATOR FARM II LLC,1,1,,
,0066,3D SUGAR FARMS INC,1,1,,1
,0209,ANDRE BROTHERS LLC,1,1,,
,0226,BIEBER FARMS MANAGEMENT,1,1,,1
,0250,MAMOU RICE DRIERS & WAREHOUSE INC,1,1,,
,0297,M & W FARMS INC,1,1,,
,0346,RAISING CANE FARMS INC,1,1,,
,0396,SOLIMAR EE LLC,1,2,,
,0474,TROY WEST FARMS,,,,1
,0493,PATOUT EQUIPMENT CO,,1,,
,0601,SHANNON DABOVAL,1,1,,
,0648,TOM KLUMPP EQUIPMENT INC DBA TOM K,1,1,,
,0899,HEBERT BROS FARMS,2,2,,
,1007,JIM GAUBERT FARMS,2,2,,
,1038,FLORENCE FARMS LLC,,,,1
,1094,SUGAR RUN TRUCKING L L C,1,1,,1
,1167,PATCH FARMS,1,1,,
,1168,SEGURA FARMS LLC AND JAIME SEGURA,1,1,,1
,1184,SUGAR STICK FARMS,1,1,,
,1294,ADVANCED AGRICULTURE INC,1,1,,
,1311,WESLEY JONES FARMS,1,1,,
,1734,D & T CRAWFISH LLC,1,1,,
,1767,M HYMEL & SONS INC,1,1,,1
,1890,WAYNE LUTZ DBA LUTZ FARMS AND TRUC,1,1,,
,1990,ROSS FREDERICK,1,1,,1
,2122,D & R BLANCHARD FARMS INC,,,,1
,2287,GONS GO LLLC,1,1,,
,2391,T & M FARMS LLC,1,1,,
,2413,F & D FARMS,1,1,,
,2560,UNCLE SAM PLANTING CO INC,1,1,,
,2846,TRIMCO NURSERIES,,,,1
,2852,MELANCON SUGARCANE FARMS INC,,,,1
,2943,SOUTHDOWN PLANTATION LLC,1,1,,
,3001,M AS PATOUT & SON LTD LLC,1,1,,
,3067,CIRCLE A FARM,1,1,,
,3083,CHARLES GUIDRY FARMS,2,2,,2
,3178,ABBIGATOR INC,1,1,,
,3185,MONTE ROSINSKI FARMS LLC,1,1,,1
,3221,PASSMORE FARMS,1,1,,
,3246,DUFECO PLANTING CO,1,1,,1
,3251,JOHN GOODE FARMS PARTNERSHIP,1,1,,
,3310,ENGEMANN FARMS LIVE OAK PLANTING I,2,3,,
,3353,CB AND C FARMS LLC,,1,,
,3369,MENARD FARM LLC,1,1,,
,3487,DENAIS FARMS,1,1,,
,3575,EDMUND PERRON,1,1,,
,3586,JOSEPH O KENT FARMS,1,1,,
,3637,KARL A GLASER FARM LLC,2,2,,1
,3692,DAMIAN GLASER FARMS LLC,1,1,,
,3894,BLANCHARD & PATOUT INC,1,2,,
,3980,BLACK GOLD FARMS INC,,1,,
,4045,T LANAUX & SON LLC,1,1,,1
,4197,C & M NEWTON FARMS LLC & JEFFERY N,2,2,,
,4353,EUGENE GRAVOIS SVCS INC,1,1,,
,4359,WELCOME NORTH LLC,1,1,,
,4686,KNOTT S FARM INC,1,1,,
,4803,GREEN ACRES,1,1,,1
,4821,TEX EMMA INC,1,1,,1
,4888,DAVID LANDRENEAU FARMS,,,,1
,5156,FOX ENTERPRISES OF LOUISIANA LLC,1,1,,
,5164,DARYL A DESHOTEL FARMS,1,1,,
,5270,CANEZARO BROTHER S FARMS LLC,2,2,,1
,5666,NEWTON PRODUCE LLC,1,1,,
,5907,HUEY DUGAS & SONS INC,1,1,,
,5910,WALET BROS INC,1,1,,
,5932,B & T FARMS PARTNERSHIP,1,1,,1
,5981,NASH CATTLE CO LLC,1,1,,
,5987,E & L BIEBER FARMS LLC,,,,1
,5993,GLYNN RIVET & SONS INC,1,1,,
,6050,JACK RABBIT NURSERY LLC,1,1,,
,6091,WILLIS PROVOST TRANSPORATION CO IN,1,1,,
,6189,GONSOULIN FARMS LLC,1,1,,
,6220,CAMPESI & LEGLUE PLANTING LLC,,,,1
,6390,A-1 GROWERS INC,,,,1
,6514,JOHN GUIDRY FARMS,1,1,,
,6589,KATIE SANTOS INC DBA SAL PETITTO S,1,1,,
,6623,JORDAN NEWTON INC AND MIKE NEWTON,1,1,,
,6840,ALMA PLANTATION LLC,1,1,,
,7036,DOUG YOUNG NURSERY,,,,1
,7041,RYLAND ENTERPRISES INC,,,,1
,7080,HAWKINS NURSERY LLP,1,1,,
,7257,ZAUNBRECHER & CASSEDY FARMS INC,,,,1
,7570,WESTBANK PLANTING CO PARTNERSHIP,2,2,,
,7616,TERRY P BLANCHARD FARMS,1,1,,
,7788,A & M FARMS INC,1,1,,
,7825,CLEAR CREEK STUD LLC,1,1,,
,7861,FREY FARMS PARTNERSHIP,,,,1
,7923,D AND D PLANTERS INC,1,1,,1
,8005,(blank),,,,2
,8171,JAS CRAWFISH LLC,1,1,,1
,8374,DAWSON FARMS LLC,,,,1
,8381,LOUISIANA ALLIGATOR INDUSTRIES INC,1,1,,
,8487,CHRIS LEMOINE JR FARMS,1,1,,
,8609,GLASER FARMS PARTNERSHIP,1,1,,
,8630,BESSIE K PLANTING INC,,,,1
,8887,AGRILIFE PROTEIN SOLUTIONS,1,1,,
,8966,MZ GROWERS PARTNERSHIP,1,1,,1
,8995,PAUL SCHEXNAYDER FARMS,1,1,,
,9068,BAIN FARMS PARTNERSIP,2,2,,
,9203,PATOUT BROTHERS LITTLE VALLEY PLAN,4,4,,4
,9402,KEITH DUGAS FARMS,2,2,,1
,9572,FRITZ ISLAND FARMS,,,,1
,9680,DUPLANTIS FARMS INC,1,1,,
,9754,MH FARMS LLC,,,1,
,9758,LOREAUVILLE HARVESTING LLC,1,1,,1
,9794,LEJEUNE BROTHERS LLC,2,2,,
LOUISIANA Total,,,102,109,1,45
MAINE,1043,EMERALD VALLEY RANCHES LLC,1,1,,
,2554,CHERRYFIELD FOODS INC,2,2,,1
,2797,PEPIN LUMBER INC,7,7,,
,5552,PASCAL LESSARD INC,1,1,,
,5630,LOUIS LESSARD INC,5,5,,
,5714,CONIFOR INC,2,2,,
,6838,TRUCKING GH INC,2,2,,
,6875,G LAVOIE INC,3,3,1,
,8143,HENNESSEY BROTHERS,1,1,,1
MAINE Total,,,24,24,1,2
MARYLAND,1691,MICHAEL DICKINSON INC,,,,1
,2430,RINEHART ORCHARDS INC,1,1,,
,3952,LEROY MAST FARMS,1,1,,
,4821,CHESAPEAKE HORSE AND PONY LLC DBA,1,1,,
,6226,DEEP RUN FARMS,1,1,,1
,6228,KNOB HALL VINEYARD,1,1,,
,6789,(blank),,,,1
,7039,SHAMROCK FARM,1,1,,
,7440,E WESLEY COHEE,1,1,,
,8401,LOHR S ORCHARD,,1,,
,9320,78 ACRES LLC,1,1,,
MARYLAND Total,,,8,9,,3
MASSACHUSETTS,0976,MCLAUGHLIN TOBACCO,1,1,,
,3788,MERRIMACLE VALLEY APIARIES INC,,,,1
MASSACHUSETTS Total,,,1,1,,1
MICHIGAN,0170,FOGLERS ORCHARD & FARM,,1,,
,0175,VALLEY FARMS LLC,1,1,,
,0266,HORKEY BROTHER FARMS,1,1,,
,0361,KING ORCHARDS LLC,1,1,,
,1497,DISTERHEFT FARMS LLC,1,1,,
,1564,GOLDEN PLAIN FARMS INC / KUEHNLE F,1,1,,
,1623,HENRY ORCHARDS INC,,1,,
,1646,VAN DYK FARMS,1,1,,
,1713,JEFF SCHERER FARMS LLC,2,2,,
,2021,REDPATH ORCHARDS,1,1,,
,2056,MIDWEST TREE FARMS LLC,1,1,,
,2406,BERVILLE FARMS LLC,1,2,,
,3486,GAVIN ORCHARDS LLC,1,1,,
,3971,IOTT FARMS INC,1,1,,
,4114,GOLD COAST FARMS INC,1,1,,
,4183,RETTELE RACING STABLE,,,,1
,5017,L WALTHER & SONS INC NE,1,1,,
,5992,(blank),,1,,
,6732,A&B COSTANZA FARMS LLC,1,1,,
,6839,RUSSELL COSTANZA FARMS,1,1,,
,7118,TIM CAMPBELL FARM LLC,1,1,,
,7800,M AND R FARMS,1,1,,
,8044,FRENS ORCHARDS INC,1,1,,
,8621,HART FARM LLC,1,1,,
,8942,LEITZ FARMS LLC,1,1,,
,9063,SUNNYBROOKE GROWERS,1,1,,
,9303,JOE RASCH ORCHARDS INC,1,1,,
,9434,TODD GREINER FARMS PACKING LLC,,1,,
,9609,MANZANA LLC,1,2,,
,9888,MARTIN FARM,1,1,,
MICHIGAN Total,,,26,32,,1
MINNESOTA,0063,WALSH FARM LLC,1,1,,
,1154,REECE FARMS INC,2,2,,1
,1254,PROSSER KUZNIA GP,1,1,,1
,1293,DAN S HONEY CO,1,2,,
,1988,FARMCO SUPPLY CO LLP,3,3,,
,2393,SMEDSRUD FARMS,1,1,,
,2432,FOSSEN FARMS,1,1,,
,3301,MDH RANCH INC,,1,,
,3372,LEITING HONEY,1,1,,
,3409,FEATHERSTONE FRUITS & VEGETABLE LL,1,1,,
,3569,YAGGIE FARMS,,,,1
,3644,HOCH ORCHARD AND GARDENS,1,1,,
,3738,MCILONIE FAMILY FARMS,1,1,,
,3850,DANIEL SLETTEN FARM,1,1,,
,4168,GILBERTSON FARMS,,1,,
,4630,SCOTT HOWATT GRAIN FARMS,,1,,
,4669,D & S ENTERPRISES,1,1,,
,5360,PUEPPKE FARMS,1,1,,
,5371,CHERRY LAKE FARM,1,1,,
,5561,HESS FARMS,1,1,,
,5916,NISSEN FARMS,,1,,
,6050,JW SCOTT FARM,1,1,,
,6235,WILMER FARMS INC,1,2,,
,6289,HOLLAND HARVESTING INC,1,1,,
,6447,SOUTHWIND ORCHARDS,,1,,
,6566,NOVAK S GROWN RIGHT VEGETABLES,,1,,
,6913,SORG FARMS PARTNERSHIP,,2,,
,7032,AMERICAN SPORT FISH,,,,1
,7383,GERTEN GREENHOUSES,,1,,
,7595,DIEKMANN FARMS INC,1,1,,
,7885,SOYKO INTL INC,,1,,
,8630,BERRY APIARIES,,1,,
,8955,DAVE LINSTAD FARM,,1,,
,9224,L&K TREE & SHRUB INC,1,1,,
,9506,JULENE GLINZ,,1,,
,9567,BYRON FARMS,,1,,
,9602,AJAR FAMILY FARM LLC,,1,,
,9637,LAMB S HONEY FARM,2,2,,1
MINNESOTA Total,,,26,43,,5
MISSISSIPPI,0025,REEVES FARMS LLC,1,1,,
,1139,PEBB FARMS LLC,,,,1
,1677,MATTHEW KNIGHT FARMS,1,1,,
,2468,MURPHEE FLYING SERVICE INC,,,,1
,2644,DAVID WHITE FARMS LLC,1,1,,
,2792,PARKER SMITH FARMS,2,2,,1
,2980,B & L FARMS,2,2,,
,3813,RONNIE EASLEY FARMS LLC,1,2,,
,3880,RYAN ALEXANDER FARMS,1,1,,
,4198,BARTON & SONS INC,,,,1
,5137,WAYNE COUNTY BLUEBERRY GROWERS ASS,3,3,,
,5715,DOUBLE B FARMS & GIN LLC,1,1,,
,6275,BROWER FARMS,2,2,,
,6293,H2A COMPLETE II INC,3,3,,2
,6580,RODGERS FARMS,1,1,,
,6595,SANDY RIDGE FARM,3,3,,
,7065,LOWERY HAULING INC,1,1,,
,7238,TWO P FARMS INC,2,2,,
,7610,C&E FARM,1,1,,
,7771,(blank),,,1,
,8018,ANDY LANDRETH FARMS,1,1,,
,8211,JIM SUBER FARM,1,2,,1
,8977,JF PHILLIPS FARMS,2,2,,1
,9087,WILLIAMSON FAMILY FARMS,1,1,,
,9302,4E FARMS PARTNERSHIP,1,1,,
,9771,E & E FARMS,2,2,,
,9856,W & W FARMS OF CALHOUN LLC,2,2,,
,9865,E3 PARTNERSHIP,1,2,,
MISSISSIPPI Total,,,37,40,1,8
MISSOURI,0020,KYLAN MEIER,2,2,,
,0240,HANEY FARMING PTR,1,1,,
,0409,A S INC,1,1,,
,0916,BREINIG FARMS INC,1,1,,1
,1231,BAKER CREEK HEIRLOOM SEED CO,1,1,,
,1423,WRIGHT ATHERTON FARMS LLC,,1,,
,1477,PARADISE FARMS PARTNERSHIP,,1,,
,2054,OLSEN CUSTOM FARMS LLC,2,2,,
,2174,TRI COUNTY ELECTRICAL CONSTRACTORS,1,1,,
,,TRI COUNTY ELECTRICAL CONTRACTORS,1,1,,1
,3356,PIN OAK FARMS INC,1,1,,
,4609,BRADASH FARMS INC AND JEFFREY SHIV,1,1,,1
,4628,D&D HARVESTING & TRUCKING LLC,1,1,,
,5237,MICHAEL DENNIS PETERSON,,1,,
,5507,DAVE OLSON INC,1,1,,
,5829,JONES FARM,,,,1
,6976,JONES PLANTING CO III,1,1,,
,7254,ITTA BENA PLANTATION III,1,1,,1
,7306,ADAMS TRUCKING,,,,1
,8526,PREWITT FARMS,1,1,,
,8975,WRIGHTS TRUCKING & HARVESTING LLC,1,1,,
,9131,JACKSON HARVESTING,1,1,,
,9212,TODD OTAHAL FARMS LLC,1,1,,
,9567,TIM DEWEY TRUCKING CO,1,1,,
MISSOURI Total,,,21,24,,6
MONTANA,,(blank),,,,1
,0236,SW & CREW FARMS,1,1,,
,0339,HALTERMAN SHEEP INC,3,3,,
,0759,JEFF PENTZ SHEEP RANCH LLC,1,1,,
,1609,GEORGE MATTSON FARMS INC,1,1,,
,1773,NEUTRAL VIEW HARVESTING LTD,1,1,,
,5226,M R WILDE & SONS,1,1,,
,5316,(blank),1,1,,
,5987,C&R FARMS LLC,2,2,,
,6621,MATERIALS BIO INC /QUAD FIVE,,1,,
,,MATERIALS BIO INC/QUAD FIVE,1,1,,
,6789,GORDON CATTLE CO,1,1,,
,8282,CLARK HONEY INC,2,2,,
,8485,ASKIN LAND & LIVESTOCK LLC,2,2,,
,8556,BENJAMIN TOMPKINS,1,1,,
,8584,SHEPHERD RANCH INC,1,1,,
,8592,(blank),,1,,
,9372,CLOVER VALLEY APIARY INC,1,1,,
,9457,EATON & SONS,,1,,
,9689,LEHFELDT RAMBOUILLETS,1,1,,
,9793,FLAT ACRE FARMS INC,1,1,,
,9897,BEGGER S DIAMOND V RANCH,1,1,,
,9898,VALLEY VIEW CHAROLAIS RANCH INC,1,1,,
MONTANA Total,,,24,27,,1
NEBRASKA,,AL SIZZLIN INC,,,,1
,,ALL SIZZIN INC,,,,1
,,ALL SIZZLIN INC,,,,1
,,(blank),,,,1
,0146,CSS FARMS INC,1,1,,
,0976,DANIELS PRODUCE LLC,2,2,,
,2114,HELDT PRODUCE,,,,1
,2826,TEN WEST CATTLE INC,1,1,,
,2919,HELDT PRODUCE INC,1,2,,
,3835,DON OPPLIGER FARMS,1,1,,
,4340,WEEKS FAMILY FARMS,,1,,
,6479,ALLEN PRIMROSE FARMS,1,1,,
,7683,R&R CHRISTO CONSTRUCTION LLC,3,3,,
NEBRASKA Total,,,10,12,,5
NEVADA,0912,PERI & SON FARMS OF CA LLC,3,3,,1
,,PERI & SONS FARMS OF CA LLC,3,3,,1
,,PERI & SONS FARMS OF CALIFORNIA LL,1,1,,
,3218,PAM KITCHEN SVCS,,1,,
,4425,ROSE HONEY COMPANY,,1,,
,5412,PERI & SONS FARMS INC,4,5,,4
,5794,SNYDER LIVESTOCK CO INC,1,1,,
NEVADA Total,,,12,15,,6
NEW HAMPSHIRE,,GOTTAS FARM,,,,1
,,GROWER DIRECT FARMS,,,,1
,,JOHNNYS ROADSIDE MKT GARDEN,,,,1
,,MEADOW VIEW FARM,,,,1
,0184,WEST OAKS FARM LLC,1,1,,
,0361,JAMES GOLONKA DBA GOLONKA FARM,1,1,,
,0566,KIMBALL FRUIT FARM,1,1,,
,0740,VERRILL FARM LLC,3,3,,
,0853,B W BISHOP & SONS INC DBA BISHOP S,1,1,,
,1125,FLAT HILL ORCHARDS,2,2,,
,1192,TENNEY FARM,1,1,,
,1254,HORSE LISTENERS ORCHARD LLC,1,1,,1
,1344,ANTHONY R MELONE DBA CLEARVIEW FAR,1,1,,
,1407,BROOKSBY FARM,1,1,,1
,1487,HENRY J STEERE DBA STEERE ORCHARD,1,1,,
,1503,AHLHOLM INC,1,1,,
,1756,GRESCZYK FARMS LLC,1,1,,
,1906,WINDING BROOK TURF FARM 4,1,1,,
,1920,DAVIDIAN BROTHERS FARM,2,2,,
,1981,GLENDALE FRUIT FARM LLC,1,1,,1
,2011,TAYLOR FARMS 4,1,1,,
,2484,VOLANT FARMS INC,1,1,,
,,VOLANTE FARMS INC,1,1,,
,2593,THE LYMAN FARM INC,3,4,,
,2671,ROGERS ORCHARDS INC,2,2,,
,2785,KELLY ORCHARDS,1,1,,1
,2877,PLAINVILLE FARM,,1,,
,3003,CHARLES SOUTHER DBA APPLE HILL FAR,1,1,,
,3080,BUSSA ORCHARDS,2,2,,
,3199,HINDINGER FARM,1,1,,
,3284,OXEN HILL FARM LLC,1,1,,
,3614,J&F FARMS INC,1,1,,
,3677,BREEZELANDS ORCHARDS INC,1,1,,1
,4060,WOODSTOCK ORCHARDS LLC,1,1,,
,4097,STORCO INC DBA HONEY BEE,1,1,,
,4110,TWIN OAKS FARM,1,1,,
,4152,OLD MUD CREEK FARM LLC,,1,,
,4293,KAPPUS FARMS INC,1,2,,
,4485,RANDALL ORCHARDS INC,1,1,,
,4700,BLUE HILLS ORCHARD INC,1,1,,1
,4820,MEADOW LEDGE FARM,1,1,,
,4849,DWIGHT ARNOLD FARMS INC,1,1,,
,5124,CLARK FARMS INC,,1,,
,5518,PINE HEDGE ORCHARDS DBA THE BIG AP,1,1,,
,5616,ATLAS FARM LLC,2,2,,
,5656,LAVOIES FARM LLC,2,2,,
,5722,BOLTON SPRING FARM,1,1,,
,5890,BLUE JAY ORCHARDS,1,1,,
,6012,PHILBIN ORCHARDS INC,,1,,
,6098,ATKINS FARMS,1,1,,
,6206,TORREY FARMS INC,5,5,,
,6249,NORTHERN FARM MARKET LLC,1,1,,
,6287,WESTONS FARM LLC,1,1,,
,6298,S ARNOLD & CO LLC,1,1,,
,6339,RAGGED HILL ORCHARD,1,1,,
,6381,WESTWARD ORCHARDS INC,1,1,,
,6396,GREENWOOD FARM,1,1,,
,6739,LULL FARM LLC,1,1,,
,6868,PATTERSON FARM LLC,,1,,
,,PATTERSON FARM LLC & FOUR STAR FAR,,,,1
,6935,MILLER FARMS,,1,,
,7234,JARMOC TOBACCO LLC,3,3,,
,7338,FAIRVIEW ORCHARDS INC,1,1,,
,7370,THE SCOTT FARM,1,1,,
,7426,ROOT BROTHERS FARM,1,1,,
,7760,CARVER HILL ORCHARD,,1,,
,7781,BIG O FARMS INC,1,1,,
,7809,CARTER HILL ORCHARD,,1,,
,8113,BOYS IN BERRIES LLC DBA WARD S BER,2,3,,
,8172,PINELAND FARMS / GILLESPIE FARMS D,1,1,,
,8272,NEW ENGLAND APPLE COUNCIL,,,,5
,,NEW ENGLAND APPLE COUNCIL INC,,,,1
,8279,WALHOWDON FARM INC,1,1,,1
,8296,GERARD BEIRNE ENTERPRISES DBA BERL,,1,,
,8308,MOUNTAIN ORCHARD LLC,1,1,,
,8317,SUROWIEC FARM,1,1,,
,8393,GILBERT D BARDEN JR,1,1,,
,8487,R BELANGER & SONS FARMS,1,1,,
,8502,DONDERO ORCHARS LLC,1,1,,
,8530,CT VALLEY ORCHARDS,,1,,
,8654,MEADOWBROOK ORCHARDS INC,1,1,,
,8660,GLENN STILLMAN DBA STILLMAN S FARM,1,2,,
,8665,MARKOWSKI FARMS,1,1,,
,8668,SUNNY CREST ORCHARDS,1,1,,1
,8707,BROOKDALE FRUIT FARM INC,1,1,,
,8755,CARLSON ORCHARDS INC,1,1,,
,8795,OUR POST FARMS LLC,1,1,,
,,OUT POST FARMS LLC,2,2,,1
,8987,GENE M KOSINSKI,1,1,,
,9094,APPLEFIELD FARM,1,1,,
,9119,BUELL S ORCHARD,2,2,,
,9203,RUSSELL FARMS,1,1,,
,9391,HONEY POT HILL ORCHARDS,1,1,,
,9575,APEX ORCHARDS INC,1,1,,
,9687,VINCENT FARMS,1,1,,
,9732,OAK HILL FARMS LLC,1,1,,
,9740,A SAM FAMILY FARMS LLC,2,3,,
,9846,NAGOG FRUITERS INC NAGOG HILL FARM,2,2,,
,9893,TOUGAS FAMILY FARM LLC,1,1,,
NEW HAMPSHIRE Total,,,103,118,,20
NEW JERSEY,5031,DOUBLE DOWN FARMS LLC,2,2,,
,6412,HUERTA FARMS,1,1,,
,6624,BATTIATO FARMS,1,1,,
,6972,BUDDTOWN NURSERY,1,1,,
,7038,STORMY ACRES,,,,1
,7268,PASTORE ORCHARDS INC,1,1,,
NEW JERSEY Total,,,6,6,,1
NEW MEXICO,2956,GOFF DAIRY LLC,1,1,,
,4611,BORDER LABOR CONTRACTING INC,1,1,,
,6851,ENCHANTED PRODUCTS OF NEW MEXICO,,,,1
NEW MEXICO Total,,,2,2,,1
NEW YORK,,DEFISHER FRUIT FARM & MASON FARMS,1,1,,
,,HAHN FARM,,,,1
,,(blank),,,,2
,0094,RICHTERS ORCHARD,1,1,,
,0306,ALLSTATE APPLE EXCHANGE DBA HUDSON,1,1,,1
,0758,MORGIEWICZ PRODUCE INC,1,1,,
,0791,R&G PRODUCE LLC,1,1,,
,0866,MASON FARMS OPERATING CO LLC,1,1,,
,0907,MAYNARD FARMS,1,1,,
,1022,SIMPELAAR FRUIT FARMS,1,1,,
,1173,HERMENENT FRUIT FARM,1,1,,
,1185,VOELPEL FARMS INC,3,3,,
,1331,TOWER FAMILY LLP,1,1,,
,1433,JAMES J PIEDIMONTE & SONS INC,1,1,,
,1886,MARKRISTO FARM,,1,,
,1930,VAN PUTTE SEED CO INC,2,1,,2
,1983,YONDER FRUIT FARM INC,1,1,,
,2106,DOLAN ORCHARDS,1,1,,1
,2135,CRITZ FARMS,,1,,
,2293,DAVANDJER FARMS INC,1,1,,
,2424,WERTMAN FARM,1,1,,
,2929,DB ORCHARDS LLC,1,1,,
,2982,LINDSEY S ORCHARD & FARM,1,1,,
,3018,KLUDT BROS INC,1,1,,
,3112,DENISON FARM,1,1,,
,3123,REMEMBRANCE FARM,1,1,,
,3349,ROBERTS FARM MARKET,1,1,,
,3390,CHMIELEWSKI PRODUCE INC,1,1,,
,3523,FISHKILL FARMS,1,1,,
,3684,RMV FARM LLC DBA CORNER STONE,1,1,,
,3801,ANYELAS VINEYARDS LLC,,,1,
,4341,REEVES FARMS,,,,1
,,REEVES FARMS LLC,2,2,,1
,4364,SHARON ORCHARDS,1,1,,
,4409,DELLAMANO AND ASSO,1,1,,
,4746,M & M PRODUCE FARMS AND SALES,,1,,
,5060,AMOS ZITTEL & SONS INC,1,1,,
,5343,JUNIPER HILL FARM,,1,,
,5352,PENNINGS FARM MARKET INC,1,1,,
,5385,PRECISION RE DEVELOPMENT CROP,1,1,,
,5569,TRIPLE G FARMS INC,1,1,,
,5668,G FAMILY PASSAIC LLC TIME EQUITIES,1,2,,
,5753,GEORGE S MARKET & NURSERY LLC,1,1,,
,5760,ZINO NURSERIES & LANDSCAPING,,1,,
,5843,CHILDSTOCK FARMS INC,1,1,,
,5915,THE NORTHERN SPY LLC DBA MONTGOMER,1,1,,
,5940,W G MINARD & SONS,1,1,,
,6017,MEAD ORCHARDS LLC,1,1,,
,6155,SHELDRAKE POINT VINEYARD LLC,1,1,,
,6194,BIELER ENTERPRISES,1,1,,
,6195,CHERRY LAWN FRUIT FARMS LLC,1,1,,
,6300,PETTIT FARMS LLC,1,1,,
,6328,J R FRAZIER & SONS INC,,,,1
,6436,LAKEVIEW ORCHARDS INC,1,1,,
,6478,LUCULE LLC DBA BEAR CREEK FARM,1,1,,1
,6629,EVERETT ORCHARDS LTD,1,1,,1
,6630,ROE ORCHARDS AGENT,1,1,,
,7035,A ZIMMERMAN & SONS INC,1,1,,
,7125,ORCHARD DALE FRUIT CO LLC,1,1,,
,7188,WILKLOW ORCHARDS LLC,,1,,
,7623,HONEY DOG FARM LLC,1,1,,
,7686,M G HURD & SONS,1,1,,
,7729,DONATO FARMS INC,1,1,,1
,7795,ENGELS ACRES,1,1,,
,7822,FINO FARMS LLC,2,2,,
,8126,BLACKHORSE FARM INC,1,1,,
,8179,SARATOGA SOD FARM INC,,1,,
,8181,SAMASCOTT ORCHARDS,1,1,,
,8256,MAMMOSER FARMS INC,,,,1
,8270,ALTOBELLI FAMILY FARMS,1,1,,1
,8354,STONE WALL HILL FARM LLC,1,1,,
,8421,CHUCK HAFNER FARMS LLC,1,1,,
,8445,SUN STAR FARMER INC,,,,2
,8458,PORPIGLIA FARMS INC,1,1,,
,8735,GARY M CRAFT DBA G & S ORCHARDS,1,1,,
